case_uid,mat_id,event,anotator,zdroj_reseni,dimenze,poradi,hodnota
mat1494,1494,k2_final351_06_25,A10,ucitel,vhodnost,1,-1
mat1494,1494,k2_final351_06_25,A10,ucitel,reaktivni,1,-2
mat1494,1494,k2_final351_06_25,A10,ucitel,systemove,1,2
mat1494,1494,k2_final351_06_25,A10,ucitel,humanisticke,1,0
mat1494,1494,k2_final351_06_25,A8,ucitel,vhodnost,1,-2
mat1494,1494,k2_final351_06_25,A8,ucitel,reaktivni,1,-2
mat1494,1494,k2_final351_06_25,A8,ucitel,systemove,1,2
mat1494,1494,k2_final351_06_25,A8,ucitel,humanisticke,1,0
mat1494,1494,k2_final351_06_25,A2,ucitel,vhodnost,1,0
mat1494,1494,k2_final351_06_25,A2,ucitel,reaktivni,1,-2
mat1494,1494,k2_final351_06_25,A2,ucitel,systemove,1,2
mat1494,1494,k2_final351_06_25,A2,ucitel,humanisticke,1,0
exp1494,1495,k2_final351_06_25,A12,AI,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A12,AI,reaktivni,1,1
exp1494,1495,k2_final351_06_25,A12,AI,systemove,1,1
exp1494,1495,k2_final351_06_25,A12,AI,humanisticke,1,0
exp1494,1495,k2_final351_06_25,A1,AI,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A1,AI,reaktivni,1,1
exp1494,1495,k2_final351_06_25,A1,AI,systemove,1,1
exp1494,1495,k2_final351_06_25,A1,AI,humanisticke,1,0
exp1494,1495,k2_final351_06_25,A9,AI,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A9,AI,reaktivni,1,1
exp1494,1495,k2_final351_06_25,A9,AI,systemove,1,1
exp1494,1495,k2_final351_06_25,A9,AI,humanisticke,1,-1
exp1494,1495,k2_final351_06_25,A8,AI,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A8,AI,reaktivni,1,1
exp1494,1495,k2_final351_06_25,A8,AI,systemove,1,1
exp1494,1495,k2_final351_06_25,A8,AI,humanisticke,1,0
exp1494,1495,k2_final351_06_25,A2,AI,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A2,AI,reaktivni,1,1
exp1494,1495,k2_final351_06_25,A2,AI,systemove,1,1
exp1494,1495,k2_final351_06_25,A2,AI,humanisticke,1,0
exp1494,1495,k2_final351_06_25,A12,ucitel,vhodnost,1,0
exp1494,1495,k2_final351_06_25,A12,ucitel,reaktivni,1,-2
exp1494,1495,k2_final351_06_25,A12,ucitel,systemove,1,2
exp1494,1495,k2_final351_06_25,A12,ucitel,humanisticke,1,1
exp1494,1495,k2_final351_06_25,A1,ucitel,vhodnost,1,1
exp1494,1495,k2_final351_06_25,A1,ucitel,reaktivni,1,-2
exp1494,1495,k2_final351_06_25,A1,ucitel,systemove,1,2
exp1494,1495,k2_final351_06_25,A1,ucitel,humanisticke,1,2
exp1494,1495,k2_final351_06_25,A10,ucitel,vhodnost,1,0
exp1494,1495,k2_final351_06_25,A10,ucitel,reaktivni,1,-2
exp1494,1495,k2_final351_06_25,A10,ucitel,systemove,1,2
exp1494,1495,k2_final351_06_25,A10,ucitel,humanisticke,1,1
exp1494,1495,k2_final351_06_25,A8,ucitel,vhodnost,1,-1
exp1494,1495,k2_final351_06_25,A8,ucitel,reaktivni,1,-2
exp1494,1495,k2_final351_06_25,A8,ucitel,systemove,1,2
exp1494,1495,k2_final351_06_25,A8,ucitel,humanisticke,1,2
exp1494,1495,k2_final351_06_25,A2,ucitel,vhodnost,1,0
exp1494,1495,k2_final351_06_25,A2,ucitel,reaktivni,1,-1
exp1494,1495,k2_final351_06_25,A2,ucitel,systemove,1,1
exp1494,1495,k2_final351_06_25,A2,ucitel,humanisticke,1,1
exp1498,1506,k2_final351_06_25,A12,AI,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A12,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A12,AI,systemove,1,0
exp1498,1506,k2_final351_06_25,A12,AI,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A1,AI,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A1,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A1,AI,systemove,1,1
exp1498,1506,k2_final351_06_25,A1,AI,humanisticke,1,0
exp1498,1506,k2_final351_06_25,A10,AI,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A10,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A10,AI,systemove,1,-1
exp1498,1506,k2_final351_06_25,A10,AI,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A9,AI,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A9,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A9,AI,systemove,1,1
exp1498,1506,k2_final351_06_25,A9,AI,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A8,AI,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A8,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A8,AI,systemove,1,1
exp1498,1506,k2_final351_06_25,A8,AI,humanisticke,1,1
exp1498,1506,k2_final351_06_25,A2,AI,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A2,AI,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A2,AI,systemove,1,0
exp1498,1506,k2_final351_06_25,A2,AI,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A12,ucitel,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A12,ucitel,reaktivni,1,0
exp1498,1506,k2_final351_06_25,A12,ucitel,systemove,1,-1
exp1498,1506,k2_final351_06_25,A12,ucitel,humanisticke,1,1
exp1498,1506,k2_final351_06_25,A1,ucitel,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A1,ucitel,reaktivni,1,-1
exp1498,1506,k2_final351_06_25,A1,ucitel,systemove,1,-1
exp1498,1506,k2_final351_06_25,A1,ucitel,humanisticke,1,0
exp1498,1506,k2_final351_06_25,A10,ucitel,vhodnost,1,1
exp1498,1506,k2_final351_06_25,A10,ucitel,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A10,ucitel,systemove,1,-1
exp1498,1506,k2_final351_06_25,A10,ucitel,humanisticke,1,1
exp1498,1506,k2_final351_06_25,A9,ucitel,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A9,ucitel,reaktivni,1,2
exp1498,1506,k2_final351_06_25,A9,ucitel,systemove,1,1
exp1498,1506,k2_final351_06_25,A9,ucitel,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A8,ucitel,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A8,ucitel,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A8,ucitel,systemove,1,-1
exp1498,1506,k2_final351_06_25,A8,ucitel,humanisticke,1,-1
exp1498,1506,k2_final351_06_25,A2,ucitel,vhodnost,1,2
exp1498,1506,k2_final351_06_25,A2,ucitel,reaktivni,1,1
exp1498,1506,k2_final351_06_25,A2,ucitel,systemove,1,-1
exp1498,1506,k2_final351_06_25,A2,ucitel,humanisticke,1,0
exp18,13,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp18,13,k2_final351_06_25,A9,AI,pristup,2,SEL
exp18,13,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp23,25,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp23,25,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp23,25,k2_final351_06_25,A2,AI,pristup,1,PBIS
exp23,25,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
exp23,25,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
exp23,25,k2_final351_06_25,A2,ucitel,pristup,1,PBIS
exp21,30,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp21,30,k2_final351_06_25,A9,AI,pristup,1,SEL
exp21,30,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp38,31,k2_final351_06_25,A9,AI,pristup,1,SEL
exp38,31,k2_final351_06_25,A1,ucitel,pristup,1,PBIS
exp38,31,k2_final351_06_25,A8,ucitel,pristup,1,PBIS
exp38,31,k2_final351_06_25,A2,ucitel,pristup,1,PBIS
exp42,41,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp42,41,k2_final351_06_25,A9,AI,pristup,1,SEL
exp36,42,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp36,42,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp44,45,k2_final351_06_25,A12,AI,pristup,1,NVC
exp44,45,k2_final351_06_25,A10,AI,pristup,1,SEL
exp44,45,k2_final351_06_25,A10,AI,pristup,2,NVC
exp44,45,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp44,45,k2_final351_06_25,A9,AI,pristup,2,SEL
exp44,45,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp44,45,k2_final351_06_25,A8,AI,pristup,2,SEL
exp44,45,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
exp44,45,k2_final351_06_25,A10,ucitel,pristup,1,Restorativní
,46,k2_final351_06_25,A10,AI,pristup,1,SEL
,46,k2_final351_06_25,A8,AI,pristup,1,PBIS
,46,k2_final351_06_25,A2,AI,pristup,1,Restorativní
,46,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
,46,k2_final351_06_25,A10,ucitel,pristup,1,Restorativní
,47,k2_final351_06_25,A10,AI,pristup,1,NVC
,47,k2_final351_06_25,A10,AI,pristup,2,PBIS
,47,k2_final351_06_25,A9,AI,pristup,1,SEL
,47,k2_final351_06_25,A8,AI,pristup,1,SEL
,47,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
,47,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
,48,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
,48,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp59,56,k2_final351_06_25,A10,AI,pristup,1,NVC
exp59,56,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp58,62,k2_final351_06_25,A9,AI,pristup,1,SEL
exp67,69,k2_final351_06_25,A9,AI,pristup,1,SEL
exp88,83,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp90,88,k2_final351_06_25,A10,AI,pristup,1,NVC
exp95,91,k2_final351_06_25,A10,AI,pristup,1,NVC
exp95,91,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp91,92,k2_final351_06_25,A9,AI,pristup,1,SEL
exp91,92,k2_final351_06_25,A2,AI,pristup,1,SEL
exp101,95,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp101,95,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp101,95,k2_final351_06_25,A9,AI,pristup,1,SEL
exp101,95,k2_final351_06_25,A9,AI,pristup,2,PBIS
exp98,99,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp98,99,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp98,99,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp98,99,k2_final351_06_25,A2,AI,pristup,1,PBIS
exp98,99,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp113,119,k2_final351_06_25,A9,AI,pristup,1,SEL
exp121,123,k2_final351_06_25,A1,ucitel,pristup,1,PBIS
exp132,131,k2_final351_06_25,A10,AI,pristup,1,NVC
exp132,131,k2_final351_06_25,A9,AI,pristup,1,SEL
exp132,131,k2_final351_06_25,A2,AI,pristup,1,SEL
mat135,135,k2_final351_06_25,A1,AI,pristup,1,PBIS
mat135,135,k2_final351_06_25,A8,AI,pristup,1,PBIS
mat135,135,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp129,136,k2_final351_06_25,A10,AI,pristup,1,NVC
exp129,136,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp129,136,k2_final351_06_25,A9,AI,pristup,2,SEL
exp129,136,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp129,136,k2_final351_06_25,A2,ucitel,pristup,1,SEL
exp153,141,k2_final351_06_25,A10,ucitel,pristup,1,Restorativní
mat143,143,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
mat143,143,k2_final351_06_25,A2,ucitel,pristup,1,PBIS
mat147,147,k2_final351_06_25,A10,AI,pristup,1,NVC
mat147,147,k2_final351_06_25,A10,AI,pristup,2,Restorativní
exp140,149,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp140,149,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp140,149,k2_final351_06_25,A9,AI,pristup,2,SEL
exp139,151,k2_final351_06_25,A10,AI,pristup,1,NVC
exp139,151,k2_final351_06_25,A9,AI,pristup,1,SEL
exp139,151,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp139,151,k2_final351_06_25,A9,ucitel,pristup,1,SEL
mat155,155,k2_final351_06_25,A2,ucitel,pristup,1,SEL
exp157,159,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp157,159,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp161,160,k2_final351_06_25,A9,AI,pristup,1,SEL
,165,k2_final351_06_25,A8,AI,pristup,1,PBIS
mat169,169,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
mat169,169,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
mat169,169,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp172,170,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
exp172,170,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp175,175,k2_final351_06_25,A1,AI,pristup,1,SEL
exp175,175,k2_final351_06_25,A10,AI,pristup,1,SEL
exp175,175,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp175,175,k2_final351_06_25,A9,AI,pristup,1,Restorativní
exp175,175,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp175,175,k2_final351_06_25,A8,AI,pristup,2,SEL
exp175,175,k2_final351_06_25,A2,AI,pristup,1,Restorativní
exp175,175,k2_final351_06_25,A2,AI,pristup,2,PBIS
exp175,175,k2_final351_06_25,A10,ucitel,pristup,1,Restorativní
exp175,175,k2_final351_06_25,A10,ucitel,pristup,2,NVC
exp183,181,k2_final351_06_25,A10,AI,pristup,1,NVC
exp183,181,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp183,181,k2_final351_06_25,A2,AI,pristup,1,Restorativní
mat188,188,k2_final351_06_25,A8,AI,pristup,1,PBIS
mat194,194,k2_final351_06_25,A1,AI,pristup,1,PBIS
mat194,194,k2_final351_06_25,A10,AI,pristup,1,PBIS
mat194,194,k2_final351_06_25,A8,AI,pristup,1,PBIS
mat194,194,k2_final351_06_25,A2,AI,pristup,1,PBIS
mat194,194,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp194,195,k2_final351_06_25,A9,AI,pristup,1,SEL
exp194,195,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp194,195,k2_final351_06_25,A8,AI,pristup,2,SEL
exp194,195,k2_final351_06_25,A2,AI,pristup,1,SEL
exp189,198,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp189,198,k2_final351_06_25,A9,AI,pristup,1,SEL
exp189,198,k2_final351_06_25,A12,ucitel,pristup,1,NVC
exp189,198,k2_final351_06_25,A1,ucitel,pristup,1,NVC
exp189,198,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
exp189,198,k2_final351_06_25,A8,ucitel,pristup,1,NVC
exp189,198,k2_final351_06_25,A2,ucitel,pristup,1,NVC
exp207,208,k2_final351_06_25,A1,AI,pristup,1,Restorativní
exp207,208,k2_final351_06_25,A10,AI,pristup,1,NVC
exp207,208,k2_final351_06_25,A10,AI,pristup,2,Restorativní
exp207,208,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp207,208,k2_final351_06_25,A9,AI,pristup,2,Restorativní
exp207,208,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp207,208,k2_final351_06_25,A8,AI,pristup,2,PBIS
exp207,208,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
exp207,208,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp207,208,k2_final351_06_25,A10,ucitel,pristup,2,Restorativní
exp207,208,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
exp207,208,k2_final351_06_25,A9,ucitel,pristup,2,SEL
exp207,208,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
exp207,208,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp202,209,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp202,209,k2_final351_06_25,A10,AI,pristup,1,NVC
exp202,209,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp202,209,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp211,210,k2_final351_06_25,A12,AI,pristup,1,Restorativní
exp211,210,k2_final351_06_25,A10,AI,pristup,1,SEL
exp211,210,k2_final351_06_25,A2,AI,pristup,1,Restorativní
exp211,210,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp211,210,k2_final351_06_25,A8,ucitel,pristup,1,PBIS
exp211,210,k2_final351_06_25,A8,ucitel,pristup,2,SEL
exp210,211,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp210,211,k2_final351_06_25,A10,AI,pristup,2,NVC
exp210,211,k2_final351_06_25,A8,AI,pristup,1,NVC
exp226,228,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp230,229,k2_final351_06_25,A10,AI,pristup,1,SEL
exp230,229,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp229,230,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp229,230,k2_final351_06_25,A10,AI,pristup,1,NVC
exp229,230,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp236,234,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp236,234,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
exp237,238,k2_final351_06_25,A9,AI,pristup,1,SEL
exp237,238,k2_final351_06_25,A2,AI,pristup,1,Restorativní
exp237,238,k2_final351_06_25,A2,AI,pristup,2,SEL
mat239,239,k2_final351_06_25,A9,AI,pristup,1,SEL
exp233,241,k2_final351_06_25,A10,AI,pristup,1,NVC
exp233,241,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp233,241,k2_final351_06_25,A9,AI,pristup,1,SEL
exp233,241,k2_final351_06_25,A2,AI,pristup,1,SEL
exp233,241,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp233,241,k2_final351_06_25,A10,ucitel,pristup,2,SEL
exp244,247,k2_final351_06_25,A10,AI,pristup,1,NVC
exp244,247,k2_final351_06_25,A8,AI,pristup,1,NVC
exp244,247,k2_final351_06_25,A8,AI,pristup,2,PBIS
exp254,254,k2_final351_06_25,A10,AI,pristup,1,NVC
exp254,254,k2_final351_06_25,A9,AI,pristup,1,SEL
exp245,255,k2_final351_06_25,A10,AI,pristup,1,NVC
exp245,255,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp245,255,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp245,255,k2_final351_06_25,A9,AI,pristup,2,SEL
exp245,255,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
exp253,257,k2_final351_06_25,A10,AI,pristup,1,NVC
exp253,257,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp253,257,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp253,257,k2_final351_06_25,A9,AI,pristup,2,SEL
exp253,257,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp253,257,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
exp266,261,k2_final351_06_25,A12,AI,pristup,1,PBIS
exp266,261,k2_final351_06_25,A9,AI,pristup,1,SEL
exp266,261,k2_final351_06_25,A2,AI,pristup,1,SEL
exp267,262,k2_final351_06_25,A12,AI,pristup,1,PBIS
exp267,262,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp267,262,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp277,278,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp277,278,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp277,278,k2_final351_06_25,A9,AI,pristup,2,SEL
exp277,278,k2_final351_06_25,A1,ucitel,pristup,1,PBIS
exp277,278,k2_final351_06_25,A8,ucitel,pristup,1,PBIS
exp276,288,k2_final351_06_25,A9,AI,pristup,1,SEL
exp276,288,k2_final351_06_25,A2,AI,pristup,1,SEL
exp276,288,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp299,289,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp299,289,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp292,292,k2_final351_06_25,A9,AI,pristup,1,SEL
exp292,292,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
exp292,292,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
exp292,292,k2_final351_06_25,A9,ucitel,pristup,2,SEL
exp292,292,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
exp292,292,k2_final351_06_25,A2,ucitel,pristup,1,Restorativní
exp314,315,k2_final351_06_25,A1,AI,pristup,1,SEL
exp314,315,k2_final351_06_25,A10,AI,pristup,1,NVC
exp314,315,k2_final351_06_25,A9,AI,pristup,1,Restorativní
exp314,315,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp314,315,k2_final351_06_25,A8,AI,pristup,2,PBIS
exp314,315,k2_final351_06_25,A8,AI,pristup,3,SEL
exp314,315,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
exp314,315,k2_final351_06_25,A8,ucitel,pristup,1,SEL
exp331,317,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp331,317,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp331,317,k2_final351_06_25,A9,AI,pristup,2,SEL
exp331,317,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp321,323,k2_final351_06_25,A9,AI,pristup,1,SEL
exp322,327,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp347,350,k2_final351_06_25,A10,AI,pristup,1,SEL
exp347,350,k2_final351_06_25,A10,AI,pristup,2,NVC
exp347,350,k2_final351_06_25,A8,AI,pristup,1,SEL
,358,k2_final351_06_25,A10,AI,pristup,1,PBIS
mat359,359,k2_final351_06_25,A10,AI,pristup,1,NVC
exp365,361,k2_final351_06_25,A10,AI,pristup,1,NVC
exp365,361,k2_final351_06_25,A10,AI,pristup,2,Restorativní
exp365,361,k2_final351_06_25,A10,AI,pristup,3,SEL
exp365,361,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp362,365,k2_final351_06_25,A10,AI,pristup,1,NVC
exp362,365,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp362,365,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp364,366,k2_final351_06_25,A9,AI,pristup,1,SEL
exp360,367,k2_final351_06_25,A9,AI,pristup,1,SEL
mat372,372,k2_final351_06_25,A9,AI,pristup,1,SEL
mat377,377,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp385,386,k2_final351_06_25,A10,AI,pristup,1,NVC
exp385,386,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp385,386,k2_final351_06_25,A9,AI,pristup,1,PBIS
exp385,386,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp385,386,k2_final351_06_25,A2,AI,pristup,1,PBIS
exp389,393,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp389,393,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp389,393,k2_final351_06_25,A9,AI,pristup,1,SEL
exp389,393,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
exp393,394,k2_final351_06_25,A9,AI,pristup,1,SEL
exp399,397,k2_final351_06_25,A9,AI,pristup,1,SEL
exp399,397,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp399,397,k2_final351_06_25,A8,AI,pristup,2,PBIS
exp412,405,k2_final351_06_25,A10,AI,pristup,1,NVC
exp412,405,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp412,405,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp407,409,k2_final351_06_25,A10,AI,pristup,1,NVC
exp407,409,k2_final351_06_25,A10,AI,pristup,2,Restorativní
exp407,409,k2_final351_06_25,A10,AI,pristup,3,PBIS
exp407,409,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
exp407,409,k2_final351_06_25,A1,ucitel,pristup,1,NVC
exp407,409,k2_final351_06_25,A1,ucitel,pristup,2,PBIS
exp407,409,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp407,409,k2_final351_06_25,A9,ucitel,pristup,1,SEL
exp407,409,k2_final351_06_25,A8,ucitel,pristup,1,Restorativní
exp407,409,k2_final351_06_25,A2,ucitel,pristup,1,NVC
exp407,409,k2_final351_06_25,A2,ucitel,pristup,2,PBIS
exp411,413,k2_final351_06_25,A10,AI,pristup,1,NVC
exp411,413,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp411,413,k2_final351_06_25,A9,AI,pristup,1,PBIS
mat421,421,k2_final351_06_25,A12,ucitel,pristup,1,SEL
mat421,421,k2_final351_06_25,A2,ucitel,pristup,1,SEL
,441,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp442,442,k2_final351_06_25,A9,AI,pristup,1,SEL
exp442,442,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp463,465,k2_final351_06_25,A10,AI,pristup,1,NVC
exp463,465,k2_final351_06_25,A10,AI,pristup,2,SEL
exp463,465,k2_final351_06_25,A2,AI,pristup,1,SEL
exp463,465,k2_final351_06_25,A10,ucitel,pristup,1,NVC
exp472,469,k2_final351_06_25,A1,AI,pristup,1,PBIS
exp472,469,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp472,469,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp472,469,k2_final351_06_25,A9,ucitel,pristup,1,SEL
exp475,475,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp475,475,k2_final351_06_25,A10,ucitel,pristup,1,PBIS
mat498,498,k2_final351_06_25,A1,AI,pristup,1,PBIS
mat498,498,k2_final351_06_25,A9,AI,pristup,1,SEL
mat498,498,k2_final351_06_25,A8,AI,pristup,1,PBIS
exp496,506,k2_final351_06_25,A9,AI,pristup,1,SEL
exp496,506,k2_final351_06_25,A9,ucitel,pristup,1,PBIS
mat512,512,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp515,518,k2_final351_06_25,A9,ucitel,pristup,1,SEL
exp515,518,k2_final351_06_25,A2,ucitel,pristup,1,SEL
exp548,519,k2_final351_06_25,A12,AI,pristup,1,Restorativní
exp548,519,k2_final351_06_25,A9,AI,pristup,1,SEL
exp548,519,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp548,519,k2_final351_06_25,A2,AI,pristup,1,Restorativní
exp548,519,k2_final351_06_25,A8,ucitel,pristup,1,PBIS
exp525,520,k2_final351_06_25,A1,ucitel,pristup,1,PBIS
exp529,521,k2_final351_06_25,A10,AI,pristup,1,PBIS
exp533,522,k2_final351_06_25,A12,AI,pristup,1,Restorativní
exp533,522,k2_final351_06_25,A1,AI,pristup,1,SEL
exp533,522,k2_final351_06_25,A1,AI,pristup,2,PBIS
exp533,522,k2_final351_06_25,A10,AI,pristup,1,SEL
exp533,522,k2_final351_06_25,A10,AI,pristup,2,PBIS
exp533,522,k2_final351_06_25,A10,AI,pristup,3,Restorativní
exp533,522,k2_final351_06_25,A9,AI,pristup,1,NVC
exp533,522,k2_final351_06_25,A9,AI,pristup,2,SEL
exp533,522,k2_final351_06_25,A8,AI,pristup,1,Restorativní
exp533,522,k2_final351_06_25,A8,AI,pristup,2,PBIS
exp533,522,k2_final351_06_25,A8,AI,pristup,3,SEL
exp533,522,k2_final351_06_25,A2,AI,pristup,1,Restorativní
exp533,522,k2_final351_06_25,A2,AI,pristup,2,PBIS
exp533,522,k2_final351_06_25,A12,ucitel,pristup,1,Restorativní
exp533,522,k2_final351_06_25,A10,ucitel,pristup,1,SEL
exp533,522,k2_final351_06_25,A10,ucitel,pristup,2,Restorativní
