case_uid,event,anotator,dimenze,poradi,hodnota
exp86,k3_final_26,A12,vhodnost,1,3
exp90,k3_final_26,A12,kvalita,1,Plná
exp90,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp90,k3_final_26,A12,vhodnost,1,4
exp91,k3_final_26,A12,kvalita,1,Plná
exp91,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp91,k3_final_26,A12,vhodnost,1,4
exp95,k3_final_26,A12,kvalita,1,Plná
exp95,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp95,k3_final_26,A12,vhodnost,1,3
exp78,k3_final_26,A12,kvalita,1,Plná
exp78,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp78,k3_final_26,A12,vhodnost,1,4
exp83,k3_final_26,A12,kvalita,1,Plochá
exp83,k3_final_26,A12,dopad,1,Neúspěch
exp83,k3_final_26,A12,vhodnost,1,3
exp88,k3_final_26,A12,kvalita,1,Plná
exp88,k3_final_26,A12,dopad,1,Neúspěch
exp88,k3_final_26,A12,vhodnost,1,3
exp89,k3_final_26,A12,kvalita,1,Plná
exp89,k3_final_26,A12,dopad,1,Neúspěch
exp89,k3_final_26,A12,vhodnost,1,2
exp68,k3_final_26,A12,kvalita,1,Plná
exp68,k3_final_26,A12,dopad,1,Neúspěch
exp68,k3_final_26,A12,vhodnost,1,2
exp71,k3_final_26,A12,kvalita,1,Plná
exp71,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp71,k3_final_26,A12,vhodnost,1,3
exp77,k3_final_26,A12,kvalita,1,Plná
exp77,k3_final_26,A12,dopad,1,Neúspěch
exp77,k3_final_26,A12,vhodnost,1,1
exp63,k3_final_26,A12,kvalita,1,Plná
exp63,k3_final_26,A12,dopad,1,Neúspěch
exp63,k3_final_26,A12,vhodnost,1,3
exp64,k3_final_26,A12,kvalita,1,Plná
exp64,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp64,k3_final_26,A12,vhodnost,1,2
exp67,k3_final_26,A12,kvalita,1,Plná
exp67,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp67,k3_final_26,A12,vhodnost,1,4
exp69,k3_final_26,A12,kvalita,1,Plná
exp69,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp69,k3_final_26,A12,vhodnost,1,4
exp70,k3_final_26,A12,kvalita,1,Plná
exp70,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp70,k3_final_26,A12,vhodnost,1,4
exp58,k3_final_26,A12,kvalita,1,Plná
exp58,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp58,k3_final_26,A12,vhodnost,1,3
exp61,k3_final_26,A12,kvalita,1,Plná
exp61,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp61,k3_final_26,A12,vhodnost,1,1
exp62,k3_final_26,A12,kvalita,1,Plná
exp62,k3_final_26,A12,dopad,1,Neúspěch
exp62,k3_final_26,A12,vhodnost,1,2
exp65,k3_final_26,A12,kvalita,1,Plná
exp65,k3_final_26,A12,dopad,1,Neúspěch
exp65,k3_final_26,A12,vhodnost,1,3
exp72,k3_final_26,A12,kvalita,1,Plná
exp72,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp72,k3_final_26,A12,vhodnost,1,4
exp73,k3_final_26,A12,kvalita,1,Plná
exp73,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp73,k3_final_26,A12,vhodnost,1,4
exp56,k3_final_26,A12,kvalita,1,Plná
exp56,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp56,k3_final_26,A12,vhodnost,1,3
exp57,k3_final_26,A12,kvalita,1,Plná
exp57,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp57,k3_final_26,A12,vhodnost,1,2
exp59,k3_final_26,A12,kvalita,1,Plná
exp59,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp59,k3_final_26,A12,vhodnost,1,3
exp46,k3_final_26,A12,kvalita,1,Plná
exp46,k3_final_26,A12,dopad,1,Neúspěch
exp46,k3_final_26,A12,vhodnost,1,2
exp55,k3_final_26,A12,kvalita,1,Plná
exp55,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp55,k3_final_26,A12,vhodnost,1,2
exp36,k3_final_26,A12,kvalita,1,Plná
exp36,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp36,k3_final_26,A12,vhodnost,1,4
exp40,k3_final_26,A12,kvalita,1,Plná
exp40,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp40,k3_final_26,A12,vhodnost,1,4
exp43,k3_final_26,A12,kvalita,1,Plná
exp43,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp43,k3_final_26,A12,vhodnost,1,4
exp44,k3_final_26,A12,kvalita,1,Plná
exp44,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp44,k3_final_26,A12,vhodnost,1,2
exp33,k3_final_26,A12,kvalita,1,Plná
exp33,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp33,k3_final_26,A12,vhodnost,1,2
exp41,k3_final_26,A12,kvalita,1,Plná
exp41,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp41,k3_final_26,A12,vhodnost,1,4
exp42,k3_final_26,A12,kvalita,1,Plná
exp42,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp42,k3_final_26,A12,vhodnost,1,3
exp45,k3_final_26,A12,kvalita,1,Plochá
exp21,k3_final_26,A12,kvalita,1,Plná
exp21,k3_final_26,A12,dopad,1,Neúspěch
exp21,k3_final_26,A12,vhodnost,1,3
exp31,k3_final_26,A12,kvalita,1,Plná
exp31,k3_final_26,A12,dopad,1,Neúspěch
exp31,k3_final_26,A12,vhodnost,1,2
exp35,k3_final_26,A12,kvalita,1,Plná
exp35,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp35,k3_final_26,A12,vhodnost,1,4
exp38,k3_final_26,A12,kvalita,1,Plná
exp38,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp38,k3_final_26,A12,vhodnost,1,4
exp19,k3_final_26,A12,kvalita,1,Plná
exp19,k3_final_26,A12,dopad,1,Neúspěch
exp19,k3_final_26,A12,vhodnost,1,2
exp30,k3_final_26,A12,kvalita,1,Plná
exp30,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp30,k3_final_26,A12,vhodnost,1,4
exp13,k3_final_26,A12,kvalita,1,Plná
exp13,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp13,k3_final_26,A12,vhodnost,1,4
exp14,k3_final_26,A12,kvalita,1,Plná
exp14,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp14,k3_final_26,A12,vhodnost,1,3
exp22,k3_final_26,A12,kvalita,1,Plná
exp22,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp22,k3_final_26,A12,vhodnost,1,1
exp23,k3_final_26,A12,kvalita,1,Plná
exp23,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp23,k3_final_26,A12,vhodnost,1,3
exp25,k3_final_26,A12,kvalita,1,Plná
exp25,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp25,k3_final_26,A12,vhodnost,1,4
exp27,k3_final_26,A12,kvalita,1,Plná
exp27,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp27,k3_final_26,A12,vhodnost,1,4
exp28,k3_final_26,A12,kvalita,1,Plná
exp28,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp28,k3_final_26,A12,vhodnost,1,2
exp7,k3_final_26,A12,kvalita,1,Plná
exp7,k3_final_26,A12,dopad,1,Neúspěch
exp7,k3_final_26,A12,vhodnost,1,3
exp15,k3_final_26,A12,kvalita,1,Plná
exp15,k3_final_26,A12,dopad,1,Neúspěch
exp15,k3_final_26,A12,vhodnost,1,3
exp16,k3_final_26,A12,kvalita,1,Plná
exp16,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp16,k3_final_26,A12,vhodnost,1,2
exp18,k3_final_26,A12,kvalita,1,Plná
exp18,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp18,k3_final_26,A12,vhodnost,1,4
exp4,k3_final_26,A12,kvalita,1,Plná
exp4,k3_final_26,A12,dopad,1,Neúspěch
exp4,k3_final_26,A12,vhodnost,1,3
exp5,k3_final_26,A12,kvalita,1,Plná
exp5,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp5,k3_final_26,A12,vhodnost,1,4
exp9,k3_final_26,A12,kvalita,1,Plná
exp9,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp9,k3_final_26,A12,vhodnost,1,4
exp11,k3_final_26,A12,kvalita,1,Plná
exp11,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp11,k3_final_26,A12,vhodnost,1,4
exp3,k3_final_26,A12,kvalita,1,Plná
exp3,k3_final_26,A12,dopad,1,Dlouhodobý úspěch
exp3,k3_final_26,A12,vhodnost,1,2
exp6,k3_final_26,A12,kvalita,1,Plná
exp6,k3_final_26,A12,dopad,1,Krátkodobý úspěch
exp6,k3_final_26,A12,vhodnost,1,4
exp8,k3_final_26,A12,kvalita,1,Plná
exp8,k3_final_26,A12,dopad,1,Neúspěch
exp8,k3_final_26,A12,vhodnost,1,1
exp1,k3_final_26,A12,kvalita,1,Plná
exp1,k3_final_26,A12,dopad,1,Neúspěch
exp1,k3_final_26,A12,vhodnost,1,1
exp10,k3_final_26,A12,kvalita,1,Plochá
exp1836,k3_final_26,A2,kvalita,1,Plná
exp1836,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1836,k3_final_26,A2,vhodnost,1,3
exp1835,k3_final_26,A2,kvalita,1,Plná
exp1835,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1835,k3_final_26,A2,vhodnost,1,4
exp1829,k3_final_26,A2,kvalita,1,Plná
exp1829,k3_final_26,A2,dopad,1,Neúspěch
exp1829,k3_final_26,A2,vhodnost,1,2
exp1827,k3_final_26,A2,kvalita,1,Plná
exp1827,k3_final_26,A2,dopad,1,Neúspěch
exp1827,k3_final_26,A2,vhodnost,1,3
exp1826,k3_final_26,A2,kvalita,1,Plná
exp1826,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1826,k3_final_26,A2,vhodnost,1,4
exp1824,k3_final_26,A2,kvalita,1,Plná
exp1824,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1824,k3_final_26,A2,vhodnost,1,4
exp1822,k3_final_26,A2,kvalita,1,Plná
exp1822,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1822,k3_final_26,A2,vhodnost,1,4
exp1819,k3_final_26,A2,kvalita,1,Plná
exp1819,k3_final_26,A2,dopad,1,Neúspěch
exp1819,k3_final_26,A2,vhodnost,1,3
exp1818,k3_final_26,A2,kvalita,1,Plná
exp1818,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1818,k3_final_26,A2,vhodnost,1,4
exp1817,k3_final_26,A2,kvalita,1,Plná
exp1817,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1817,k3_final_26,A2,vhodnost,1,4
exp1811,k3_final_26,A2,kvalita,1,Plná
exp1811,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1811,k3_final_26,A2,vhodnost,1,4
exp1808,k3_final_26,A2,kvalita,1,Plochá
exp1805,k3_final_26,A2,kvalita,1,Plná
exp1805,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1805,k3_final_26,A2,vhodnost,1,4
exp1803,k3_final_26,A2,kvalita,1,Plná
exp1803,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1803,k3_final_26,A2,vhodnost,1,4
exp1802,k3_final_26,A2,kvalita,1,Plná
exp1802,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1802,k3_final_26,A2,vhodnost,1,3
exp1801,k3_final_26,A2,kvalita,1,Plná
exp1801,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1801,k3_final_26,A2,vhodnost,1,3
exp1800,k3_final_26,A2,kvalita,1,Plná
exp1800,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1800,k3_final_26,A2,vhodnost,1,3
exp1799,k3_final_26,A2,kvalita,1,Plná
exp1799,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1799,k3_final_26,A2,vhodnost,1,3
exp1796,k3_final_26,A2,kvalita,1,Plná
exp1796,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1796,k3_final_26,A2,vhodnost,1,3
exp1795,k3_final_26,A2,kvalita,1,Plná
exp1795,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1795,k3_final_26,A2,vhodnost,1,4
exp1794,k3_final_26,A2,kvalita,1,Plná
exp1794,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1794,k3_final_26,A2,vhodnost,1,3
exp1792,k3_final_26,A2,kvalita,1,Plná
exp1792,k3_final_26,A2,dopad,1,Neúspěch
exp1792,k3_final_26,A2,vhodnost,1,4
exp1789,k3_final_26,A2,kvalita,1,Plná
exp1789,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1789,k3_final_26,A2,vhodnost,1,4
exp1788,k3_final_26,A2,kvalita,1,Plná
exp1788,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1788,k3_final_26,A2,vhodnost,1,4
exp1787,k3_final_26,A2,kvalita,1,Plná
exp1787,k3_final_26,A2,dopad,1,Neúspěch
exp1787,k3_final_26,A2,vhodnost,1,4
exp1785,k3_final_26,A2,kvalita,1,Plná
exp1785,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1785,k3_final_26,A2,vhodnost,1,2
exp1784,k3_final_26,A2,kvalita,1,Plná
exp1784,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1784,k3_final_26,A2,vhodnost,1,3
exp1782,k3_final_26,A2,kvalita,1,Plná
exp1782,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1782,k3_final_26,A2,vhodnost,1,3
exp1780,k3_final_26,A2,kvalita,1,Plná
exp1780,k3_final_26,A2,dopad,1,Neúspěch
exp1780,k3_final_26,A2,vhodnost,1,4
exp1778,k3_final_26,A2,kvalita,1,Plná
exp1778,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1778,k3_final_26,A2,vhodnost,1,3
exp1777,k3_final_26,A2,kvalita,1,Plná
exp1777,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1777,k3_final_26,A2,vhodnost,1,4
exp1776,k3_final_26,A2,kvalita,1,Plná
exp1776,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1776,k3_final_26,A2,vhodnost,1,4
exp1774,k3_final_26,A2,kvalita,1,Plná
exp1774,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1774,k3_final_26,A2,vhodnost,1,4
exp1772,k3_final_26,A2,kvalita,1,Plná
exp1772,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1772,k3_final_26,A2,vhodnost,1,4
exp1770,k3_final_26,A2,kvalita,1,Plná
exp1770,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1770,k3_final_26,A2,vhodnost,1,4
exp1769,k3_final_26,A2,kvalita,1,Plná
exp1769,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1769,k3_final_26,A2,vhodnost,1,4
exp1768,k3_final_26,A2,kvalita,1,Plná
exp1768,k3_final_26,A2,dopad,1,Neúspěch
exp1768,k3_final_26,A2,vhodnost,1,4
exp1762,k3_final_26,A2,kvalita,1,Plná
exp1762,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1762,k3_final_26,A2,vhodnost,1,4
exp1761,k3_final_26,A2,kvalita,1,Plná
exp1761,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1761,k3_final_26,A2,vhodnost,1,3
exp1759,k3_final_26,A2,kvalita,1,Plná
exp1759,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1759,k3_final_26,A2,vhodnost,1,4
exp1756,k3_final_26,A2,kvalita,1,Plná
exp1756,k3_final_26,A2,dopad,1,Neúspěch
exp1756,k3_final_26,A2,vhodnost,1,2
exp1754,k3_final_26,A2,kvalita,1,Plná
exp1754,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1754,k3_final_26,A2,vhodnost,1,3
exp1753,k3_final_26,A2,kvalita,1,Plná
exp1753,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1753,k3_final_26,A2,vhodnost,1,4
exp1752,k3_final_26,A2,kvalita,1,Plná
exp1752,k3_final_26,A2,dopad,1,Neúspěch
exp1752,k3_final_26,A2,vhodnost,1,3
exp1747,k3_final_26,A2,kvalita,1,Plná
exp1747,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1747,k3_final_26,A2,vhodnost,1,3
exp1746,k3_final_26,A2,kvalita,1,Plná
exp1746,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1746,k3_final_26,A2,vhodnost,1,4
exp1745,k3_final_26,A2,kvalita,1,Plná
exp1745,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1745,k3_final_26,A2,vhodnost,1,4
exp1742,k3_final_26,A2,kvalita,1,Plná
exp1742,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1742,k3_final_26,A2,vhodnost,1,4
exp1741,k3_final_26,A2,kvalita,1,Plná
exp1741,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1741,k3_final_26,A2,vhodnost,1,3
exp1740,k3_final_26,A2,kvalita,1,Plná
exp1740,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1740,k3_final_26,A2,vhodnost,1,3
exp1739,k3_final_26,A2,kvalita,1,Plná
exp1739,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1739,k3_final_26,A2,vhodnost,1,4
exp1738,k3_final_26,A2,kvalita,1,Plná
exp1738,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1738,k3_final_26,A2,vhodnost,1,4
exp1737,k3_final_26,A2,kvalita,1,Plná
exp1737,k3_final_26,A2,dopad,1,Neúspěch
exp1737,k3_final_26,A2,vhodnost,1,3
exp1736,k3_final_26,A2,kvalita,1,Plná
exp1736,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1736,k3_final_26,A2,vhodnost,1,3
exp1735,k3_final_26,A2,kvalita,1,Plná
exp1735,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1735,k3_final_26,A2,vhodnost,1,3
exp1734,k3_final_26,A2,kvalita,1,Plná
exp1734,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1734,k3_final_26,A2,vhodnost,1,3
exp1733,k3_final_26,A2,kvalita,1,Plná
exp1733,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1733,k3_final_26,A2,vhodnost,1,2
exp1731,k3_final_26,A2,kvalita,1,Plná
exp1731,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1731,k3_final_26,A2,vhodnost,1,3
exp1730,k3_final_26,A2,kvalita,1,Plná
exp1730,k3_final_26,A2,dopad,1,Neúspěch
exp1730,k3_final_26,A2,vhodnost,1,2
exp1729,k3_final_26,A2,kvalita,1,Plná
exp1729,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1729,k3_final_26,A2,vhodnost,1,2
exp1726,k3_final_26,A2,kvalita,1,Plná
exp1726,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1726,k3_final_26,A2,vhodnost,1,3
exp1725,k3_final_26,A2,kvalita,1,Plná
exp1725,k3_final_26,A2,dopad,1,Neúspěch
exp1725,k3_final_26,A2,vhodnost,1,4
exp1724,k3_final_26,A2,kvalita,1,Plná
exp1724,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1724,k3_final_26,A2,vhodnost,1,3
exp1723,k3_final_26,A2,kvalita,1,Plná
exp1723,k3_final_26,A2,dopad,1,Neúspěch
exp1723,k3_final_26,A2,vhodnost,1,2
exp1719,k3_final_26,A2,kvalita,1,Plná
exp1719,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1719,k3_final_26,A2,vhodnost,1,4
exp1718,k3_final_26,A2,kvalita,1,Plná
exp1718,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1718,k3_final_26,A2,vhodnost,1,3
exp1713,k3_final_26,A2,kvalita,1,Plná
exp1713,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1713,k3_final_26,A2,vhodnost,1,3
exp1711,k3_final_26,A2,kvalita,1,Plná
exp1711,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1711,k3_final_26,A2,vhodnost,1,3
exp1709,k3_final_26,A2,kvalita,1,Plná
exp1709,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1709,k3_final_26,A2,vhodnost,1,4
exp1706,k3_final_26,A2,kvalita,1,Plná
exp1706,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1706,k3_final_26,A2,vhodnost,1,2
exp1705,k3_final_26,A2,kvalita,1,Plná
exp1705,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1705,k3_final_26,A2,vhodnost,1,3
exp1704,k3_final_26,A2,kvalita,1,Plná
exp1704,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1704,k3_final_26,A2,vhodnost,1,4
exp1702,k3_final_26,A2,kvalita,1,Plná
exp1702,k3_final_26,A2,dopad,1,Neúspěch
exp1702,k3_final_26,A2,vhodnost,1,4
exp1701,k3_final_26,A2,kvalita,1,Plná
exp1701,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1701,k3_final_26,A2,vhodnost,1,3
exp1700,k3_final_26,A2,kvalita,1,Plná
exp1700,k3_final_26,A2,dopad,1,Neúspěch
exp1700,k3_final_26,A2,vhodnost,1,2
exp1699,k3_final_26,A2,kvalita,1,Plná
exp1699,k3_final_26,A2,dopad,1,Neúspěch
exp1699,k3_final_26,A2,vhodnost,1,4
exp1697,k3_final_26,A2,kvalita,1,Plná
exp1697,k3_final_26,A2,dopad,1,Neúspěch
exp1697,k3_final_26,A2,vhodnost,1,3
exp1696,k3_final_26,A2,kvalita,1,Plná
exp1696,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1696,k3_final_26,A2,vhodnost,1,2
exp1695,k3_final_26,A2,kvalita,1,Plná
exp1695,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1695,k3_final_26,A2,vhodnost,1,4
exp1694,k3_final_26,A2,kvalita,1,Plná
exp1694,k3_final_26,A2,dopad,1,Neúspěch
exp1694,k3_final_26,A2,vhodnost,1,3
exp1693,k3_final_26,A2,kvalita,1,Plná
exp1693,k3_final_26,A2,dopad,1,Neúspěch
exp1693,k3_final_26,A2,vhodnost,1,4
exp1685,k3_final_26,A2,kvalita,1,Plná
exp1685,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1685,k3_final_26,A2,vhodnost,1,2
exp1683,k3_final_26,A2,kvalita,1,Plná
exp1683,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1683,k3_final_26,A2,vhodnost,1,2
exp1681,k3_final_26,A2,kvalita,1,Plná
exp1681,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1681,k3_final_26,A2,vhodnost,1,4
exp1676,k3_final_26,A2,kvalita,1,Plná
exp1676,k3_final_26,A2,dopad,1,Neúspěch
exp1676,k3_final_26,A2,vhodnost,1,4
exp1674,k3_final_26,A2,kvalita,1,Plná
exp1674,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1674,k3_final_26,A2,vhodnost,1,4
exp1673,k3_final_26,A2,kvalita,1,Plná
exp1673,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1673,k3_final_26,A2,vhodnost,1,4
exp1672,k3_final_26,A2,kvalita,1,Plná
exp1672,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1672,k3_final_26,A2,vhodnost,1,4
exp1671,k3_final_26,A2,kvalita,1,Plná
exp1671,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1671,k3_final_26,A2,vhodnost,1,4
exp1670,k3_final_26,A2,kvalita,1,Plná
exp1670,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1670,k3_final_26,A2,vhodnost,1,4
exp1668,k3_final_26,A2,kvalita,1,Plná
exp1668,k3_final_26,A2,dopad,1,Neúspěch
exp1668,k3_final_26,A2,vhodnost,1,2
exp1667,k3_final_26,A2,kvalita,1,Plná
exp1667,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1667,k3_final_26,A2,vhodnost,1,4
exp1665,k3_final_26,A2,kvalita,1,Plná
exp1665,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1665,k3_final_26,A2,vhodnost,1,3
exp1663,k3_final_26,A2,kvalita,1,Plná
exp1663,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1663,k3_final_26,A2,vhodnost,1,4
exp1661,k3_final_26,A2,kvalita,1,Plná
exp1661,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1661,k3_final_26,A2,vhodnost,1,3
exp1660,k3_final_26,A2,kvalita,1,Plná
exp1660,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1660,k3_final_26,A2,vhodnost,1,4
exp1659,k3_final_26,A2,kvalita,1,Plná
exp1659,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1659,k3_final_26,A2,vhodnost,1,2
exp1658,k3_final_26,A2,kvalita,1,Plná
exp1658,k3_final_26,A2,dopad,1,Neúspěch
exp1658,k3_final_26,A2,vhodnost,1,2
exp1656,k3_final_26,A2,kvalita,1,Plná
exp1656,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1656,k3_final_26,A2,vhodnost,1,4
exp1654,k3_final_26,A2,kvalita,1,Plná
exp1654,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1654,k3_final_26,A2,vhodnost,1,4
exp1653,k3_final_26,A2,kvalita,1,Plná
exp1653,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1653,k3_final_26,A2,vhodnost,1,3
exp1652,k3_final_26,A2,kvalita,1,Plná
exp1652,k3_final_26,A2,dopad,1,Neúspěch
exp1652,k3_final_26,A2,vhodnost,1,4
exp1651,k3_final_26,A2,kvalita,1,Plná
exp1651,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1651,k3_final_26,A2,vhodnost,1,3
exp1649,k3_final_26,A2,kvalita,1,Plná
exp1649,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1649,k3_final_26,A2,vhodnost,1,4
exp1646,k3_final_26,A2,kvalita,1,Plná
exp1646,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1646,k3_final_26,A2,vhodnost,1,4
exp1643,k3_final_26,A2,kvalita,1,Plná
exp1643,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1643,k3_final_26,A2,vhodnost,1,4
exp1642,k3_final_26,A2,kvalita,1,Plná
exp1642,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1642,k3_final_26,A2,vhodnost,1,3
exp1641,k3_final_26,A2,kvalita,1,Plná
exp1641,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
exp1641,k3_final_26,A2,vhodnost,1,3
exp1639,k3_final_26,A2,kvalita,1,Plná
exp1639,k3_final_26,A2,dopad,1,Neúspěch
exp1639,k3_final_26,A2,vhodnost,1,3
exp1638,k3_final_26,A2,kvalita,1,Plná
exp1638,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1638,k3_final_26,A2,vhodnost,1,4
exp1637,k3_final_26,A2,kvalita,1,Plná
exp1637,k3_final_26,A2,dopad,1,Krátkodobý úspěch
exp1637,k3_final_26,A2,vhodnost,1,3
exp1635,k3_final_26,A2,kvalita,1,Plná
exp1635,k3_final_26,A2,dopad,1,Dlouhodobý úspěch
