case_uid,event,anotator,dimenze,poradi,hodnota
mat859,k1_naostro_05_24,A7,chovani,2,Fyzická agrese
mat859,k1_naostro_05_24,A7,chovani,3,Problémy s docházkou
mat859,k1_naostro_05_24,A7,reseni,1,Důsledky
mat859,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
mat859,k1_naostro_05_24,A7,reseni,3,(Kázeňské) Tresty
mat859,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat86,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
mat86,k1_naostro_05_24,A7,chovani,2,Emoční výbuchy
mat86,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
mat86,k1_naostro_05_24,A7,reseni,2,Upozornění
mat86,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat1357,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
mat1357,k1_naostro_05_24,A7,chovani,2,Porušování třídních/školních pravidel
mat1357,k1_naostro_05_24,A7,reseni,1,Nerespektující komunikace
mat1357,k1_naostro_05_24,A7,reseni,2,Důsledky
mat1357,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat273,k1_naostro_05_24,A7,chovani,1,Problémy s docházkou
mat273,k1_naostro_05_24,A7,chovani,2,Šikana
mat273,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
mat273,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
mat273,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat924,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
mat924,k1_naostro_05_24,A7,chovani,2,Verbální agrese
mat924,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat924,k1_naostro_05_24,A7,reseni,2,Upozornění
mat924,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp1493,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1493,k1_naostro_05_24,A7,reseni,1,Důsledky
exp1493,k1_naostro_05_24,A7,reseni,2,Podpora
exp1493,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat1358,k1_naostro_05_24,A7,chovani,1,Verbální narušování výuky
mat1358,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
mat1358,k1_naostro_05_24,A7,reseni,2,Nerespektující komunikace
mat1358,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
mat1358,k1_naostro_05_24,A7,dopad,2,Neúspěch
exp624,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
exp624,k1_naostro_05_24,A7,chovani,2,Porušování třídních/školních pravidel
exp624,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
exp624,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp624,k1_naostro_05_24,A7,reseni,3,Rozhovor
exp624,k1_naostro_05_24,A7,reseni,4,Dohoda
exp624,k1_naostro_05_24,A7,reseni,5,Důsledky
exp624,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat1038,k1_naostro_05_24,A7,chovani,1,Verbální agrese
mat1038,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
mat1038,k1_naostro_05_24,A7,chovani,3,Porušování třídních/školních pravidel
mat1038,k1_naostro_05_24,A7,chovani,4,Problémy s docházkou
mat1038,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
mat1038,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp1406,k1_naostro_05_24,A7,chovani,1,Lhaní a podvody
exp1406,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp1406,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp1406,k1_naostro_05_24,A7,dopad,2,Krátkodobý úspěch
mat1005,k1_naostro_05_24,A7,chovani,1,Šikana
mat1005,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
mat1005,k1_naostro_05_24,A7,reseni,2,Rozhovor
mat1005,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
,k1_naostro_05_24,A7,chovani,1,Verbální narušování výuky
,k1_naostro_05_24,A7,chovani,2,Neverbální narušování výuky
,k1_naostro_05_24,A7,reseni,1,Upozornění
,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
,k1_naostro_05_24,A7,reseni,3,Důsledky
,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp1020,k1_naostro_05_24,A7,chovani,1,Verbální narušování výuky
exp1020,k1_naostro_05_24,A7,chovani,2,Emoční výbuchy
exp1020,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
exp1020,k1_naostro_05_24,A7,reseni,2,Rozhovor
exp1020,k1_naostro_05_24,A7,reseni,3,Práce s kolektivem
exp1020,k1_naostro_05_24,A7,reseni,4,Upozornění
exp1020,k1_naostro_05_24,A7,reseni,5,Dohoda
exp1020,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp363,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp363,k1_naostro_05_24,A7,chovani,2,Problémy s docházkou
exp363,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp363,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp363,k1_naostro_05_24,A7,reseni,3,Upozornění
exp363,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp634,k1_naostro_05_24,A7,chovani,1,Verbální agrese
exp634,k1_naostro_05_24,A7,reseni,1,Upozornění
exp634,k1_naostro_05_24,A7,reseni,2,Rozhovor
exp634,k1_naostro_05_24,A7,reseni,3,Dohoda
exp634,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp3,k1_naostro_05_24,A7,chovani,1,Problémy s docházkou
exp3,k1_naostro_05_24,A7,chovani,2,Diagnóza
exp3,k1_naostro_05_24,A7,chovani,3,Lhaní a podvody
exp3,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp3,k1_naostro_05_24,A7,reseni,2,Podpora
exp3,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
exp3,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp11,k1_naostro_05_24,A7,chovani,1,Problémy s docházkou
exp11,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp11,k1_naostro_05_24,A7,chovani,3,Diagnóza
exp11,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
exp11,k1_naostro_05_24,A7,reseni,2,Podpora
exp11,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp311,k1_naostro_05_24,A7,chovani,1,Šikana
exp311,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp311,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp311,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp662,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp662,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp662,k1_naostro_05_24,A7,chovani,3,Šikana
exp662,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp662,k1_naostro_05_24,A7,reseni,2,Dohoda
exp662,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat947,k1_naostro_05_24,A7,chovani,1,Šikana
mat947,k1_naostro_05_24,A7,chovani,2,Verbální agrese
mat947,k1_naostro_05_24,A7,reseni,1,Upozornění
mat947,k1_naostro_05_24,A7,reseni,2,Rozhovor
mat947,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp1482,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp1482,k1_naostro_05_24,A7,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp1482,k1_naostro_05_24,A7,chovani,3,Verbální narušování výuky
exp1482,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp1482,k1_naostro_05_24,A7,reseni,2,Dohoda
exp1482,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat216,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat216,k1_naostro_05_24,A7,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
mat216,k1_naostro_05_24,A7,reseni,1,Důsledky
mat216,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat1066,k1_naostro_05_24,A7,chovani,1,Lhaní a podvody
mat1066,k1_naostro_05_24,A7,chovani,2,Problémy s docházkou
mat1066,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat1066,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
mat1066,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat28,k1_naostro_05_24,A7,chovani,1,Diagnóza
mat28,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
mat28,k1_naostro_05_24,A7,chovani,3,Emoční výbuchy
mat28,k1_naostro_05_24,A7,chovani,4,Neplnění školních povinností/nepřipravenost na výuku
mat28,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
mat28,k1_naostro_05_24,A7,reseni,2,Rozhovor
mat28,k1_naostro_05_24,A7,reseni,3,(Kázeňské) Tresty
mat28,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat1401,k1_naostro_05_24,A7,chovani,1,Verbální agrese
mat1401,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
mat1401,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
mat1401,k1_naostro_05_24,A7,dopad,1,Krátkodobý úspěch
exp876,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
exp876,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp876,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp876,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat683,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
mat683,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
mat683,k1_naostro_05_24,A7,reseni,1,Nerespektující komunikace
mat683,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat639,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
mat639,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
mat639,k1_naostro_05_24,A7,reseni,2,Upozornění
mat639,k1_naostro_05_24,A7,reseni,3,Rozhovor
mat639,k1_naostro_05_24,A7,reseni,4,(Kázeňské) Tresty
exp756,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp756,k1_naostro_05_24,A7,chovani,2,Diagnóza
exp756,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp756,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp756,k1_naostro_05_24,A7,reseni,3,Přemístění žáka
exp756,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp1415,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp1415,k1_naostro_05_24,A7,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp1415,k1_naostro_05_24,A7,chovani,3,Verbální narušování výuky
exp1415,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp1415,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp1415,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp615,k1_naostro_05_24,A7,chovani,1,Emoční výbuchy
exp615,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp615,k1_naostro_05_24,A7,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp615,k1_naostro_05_24,A7,chovani,4,Diagnóza
exp615,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp615,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp615,k1_naostro_05_24,A7,reseni,3,Podpora
exp615,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat1475,k1_naostro_05_24,A7,chovani,1,Lhaní a podvody
mat1475,k1_naostro_05_24,A7,chovani,2,Problémy s docházkou
mat1475,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat1475,k1_naostro_05_24,A7,reseni,2,Upozornění
mat1475,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp253,k1_naostro_05_24,A7,chovani,1,Diagnóza
exp253,k1_naostro_05_24,A7,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp253,k1_naostro_05_24,A7,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp253,k1_naostro_05_24,A7,chovani,4,Verbální agrese
exp253,k1_naostro_05_24,A7,chovani,5,Emoční výbuchy
exp253,k1_naostro_05_24,A7,reseni,1,Podpora
exp253,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp253,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
exp253,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp19,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp19,k1_naostro_05_24,A7,chovani,2,Neverbální narušování výuky
exp19,k1_naostro_05_24,A7,chovani,3,Fyzická agrese
exp19,k1_naostro_05_24,A7,chovani,4,Sebedestruktivní chování
exp19,k1_naostro_05_24,A7,reseni,1,(Kázeňské) Tresty
exp19,k1_naostro_05_24,A7,reseni,2,Rozhovor
exp19,k1_naostro_05_24,A7,reseni,3,Dohoda
exp19,k1_naostro_05_24,A7,reseni,4,Přemístění žáka
exp19,k1_naostro_05_24,A7,reseni,5,Upozornění
exp19,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp349,k1_naostro_05_24,A7,chovani,1,Lhaní a podvody
exp349,k1_naostro_05_24,A7,reseni,1,Fyzické zakročení
exp349,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp562,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp562,k1_naostro_05_24,A7,chovani,2,Verbální agrese
exp562,k1_naostro_05_24,A7,chovani,3,Lhaní a podvody
exp562,k1_naostro_05_24,A7,chovani,4,Porušování třídních/školních pravidel
exp562,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp562,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp562,k1_naostro_05_24,A7,reseni,3,(Kázeňské) Tresty
exp562,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp44,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp44,k1_naostro_05_24,A7,chovani,2,Porušování třídních/školních pravidel
exp44,k1_naostro_05_24,A7,chovani,3,Neverbální narušování výuky
exp44,k1_naostro_05_24,A7,reseni,1,Důsledky
exp44,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp44,k1_naostro_05_24,A7,dopad,1,Krátkodobý úspěch
exp117,k1_naostro_05_24,A7,chovani,1,Nezvládání výuky
exp117,k1_naostro_05_24,A7,chovani,2,Problémy s docházkou
exp117,k1_naostro_05_24,A7,chovani,3,Neplnění školních povinností/nepřipravenost na výuku
exp117,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
exp117,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp347,k1_naostro_05_24,A7,chovani,1,Šikana
exp347,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp347,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp347,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp59,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp59,k1_naostro_05_24,A7,chovani,2,Emoční výbuchy
exp59,k1_naostro_05_24,A7,chovani,3,Nezvládání výuky
exp59,k1_naostro_05_24,A7,chovani,4,Diagnóza
exp59,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp59,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
exp59,k1_naostro_05_24,A7,reseni,3,Fyzické zakročení
exp59,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp1354,k1_naostro_05_24,A7,chovani,1,Šikana
exp1354,k1_naostro_05_24,A7,chovani,2,Nevěnování se výuce/Nepozornost při výuce
exp1354,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp1354,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp1354,k1_naostro_05_24,A7,reseni,3,Důsledky
exp1354,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp213,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp213,k1_naostro_05_24,A7,chovani,2,Neverbální narušování výuky
exp213,k1_naostro_05_24,A7,chovani,3,Verbální agrese
exp213,k1_naostro_05_24,A7,reseni,1,Fyzické zakročení
exp213,k1_naostro_05_24,A7,reseni,2,Důsledky
exp213,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat121,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
mat121,k1_naostro_05_24,A7,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
mat121,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat121,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
mat121,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp1495,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp1495,k1_naostro_05_24,A7,chovani,2,Verbální agrese
exp1495,k1_naostro_05_24,A7,chovani,3,Šikana
exp1495,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp1495,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp733,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
exp733,k1_naostro_05_24,A7,chovani,2,Fyzická agrese
exp733,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp733,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp71,k1_naostro_05_24,A7,chovani,1,Verbální agrese
exp71,k1_naostro_05_24,A7,chovani,2,Porušování třídních/školních pravidel
exp71,k1_naostro_05_24,A7,chovani,3,Verbální narušování výuky
exp71,k1_naostro_05_24,A7,chovani,4,Problémy s docházkou
exp71,k1_naostro_05_24,A7,reseni,1,Upozornění
exp71,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
exp71,k1_naostro_05_24,A7,reseni,3,Nerespektující komunikace
exp71,k1_naostro_05_24,A7,reseni,4,Spolupráce s odborníky
exp71,k1_naostro_05_24,A7,reseni,5,(Kázeňské) Tresty
exp71,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp787,k1_naostro_05_24,A7,chovani,1,Verbální agrese
exp787,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp787,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp787,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
mat1056,k1_naostro_05_24,A7,chovani,1,Diagnóza
mat1056,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
mat1056,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat1056,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
mat1056,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
mat1056,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp44,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
exp44,k1_naostro_05_24,A7,chovani,2,Diagnóza
exp44,k1_naostro_05_24,A7,chovani,3,Fyzická agrese
exp44,k1_naostro_05_24,A7,reseni,1,Důsledky
exp44,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp44,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp1274,k1_naostro_05_24,A7,chovani,1,Sebedestruktivní chování
exp1274,k1_naostro_05_24,A7,chovani,2,Šikana
exp1274,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp1274,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat524,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
mat931,k1_naostro_05_24,A7,chovani,1,Diagnóza
mat931,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat931,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
mat931,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat797,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
mat797,k1_naostro_05_24,A7,chovani,2,Sebedestruktivní chování
mat797,k1_naostro_05_24,A7,chovani,3,Problémy s docházkou
mat797,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat797,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
mat797,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp1446,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
exp1446,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp1446,k1_naostro_05_24,A7,reseni,2,(Kázeňské) Tresty
exp1446,k1_naostro_05_24,A7,reseni,3,Důsledky
exp1446,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp825,k1_naostro_05_24,A7,chovani,1,Šikana
exp825,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp825,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp825,k1_naostro_05_24,A7,reseni,3,Důsledky
exp825,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp549,k1_naostro_05_24,A7,chovani,1,Fyzická agrese
exp549,k1_naostro_05_24,A7,chovani,2,Verbální agrese
exp549,k1_naostro_05_24,A7,chovani,3,Verbální narušování výuky
exp549,k1_naostro_05_24,A7,chovani,4,Neverbální narušování výuky
exp549,k1_naostro_05_24,A7,reseni,1,Upozornění
exp549,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
exp549,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
exp549,k1_naostro_05_24,A7,reseni,4,Práce s kolektivem
exp549,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat1251,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
mat1251,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
mat1251,k1_naostro_05_24,A7,chovani,3,Nevěnování se výuce/Nepozornost při výuce
mat1251,k1_naostro_05_24,A7,chovani,4,Neplnění školních povinností/nepřipravenost na výuku
mat1251,k1_naostro_05_24,A7,reseni,1,Rozhovor
mat1251,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp595,k1_naostro_05_24,A7,chovani,1,Neplnění školních povinností/nepřipravenost na výuku
exp595,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
exp595,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp595,k1_naostro_05_24,A7,reseni,2,Upozornění
exp595,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp473,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
exp473,k1_naostro_05_24,A7,chovani,2,Diagnóza
exp473,k1_naostro_05_24,A7,reseni,1,Fyzické zakročení
exp473,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp1283,k1_naostro_05_24,A7,chovani,1,Porušování třídních/školních pravidel
exp1283,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
exp1283,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp1283,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp1283,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp785,k1_naostro_05_24,A7,chovani,1,Šikana
exp785,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
exp785,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp785,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp785,k1_naostro_05_24,A7,reseni,3,(Kázeňské) Tresty
exp785,k1_naostro_05_24,A7,reseni,4,Spolupráce s odborníky
exp785,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp1450,k1_naostro_05_24,A7,chovani,1,Diagnóza
exp1450,k1_naostro_05_24,A7,chovani,2,Fyzická agrese
exp1450,k1_naostro_05_24,A7,chovani,3,Šikana
exp1450,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp1450,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp1450,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
exp1450,k1_naostro_05_24,A7,reseni,4,Důsledky
exp1450,k1_naostro_05_24,A7,reseni,5,Podpora
exp1450,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
exp61,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp61,k1_naostro_05_24,A7,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp61,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat894,k1_naostro_05_24,A7,chovani,1,Nezvládání výuky
mat894,k1_naostro_05_24,A7,chovani,2,Lhaní a podvody
mat894,k1_naostro_05_24,A7,chovani,3,Problémy s docházkou
mat894,k1_naostro_05_24,A7,reseni,1,(Kázeňské) Tresty
mat894,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat93,k1_naostro_05_24,A7,chovani,1,Verbální agrese
mat93,k1_naostro_05_24,A7,chovani,2,Diagnóza
mat93,k1_naostro_05_24,A7,reseni,1,Spolupráce s odborníky
exp672,k1_naostro_05_24,A7,chovani,1,Neverbální narušování výuky
exp672,k1_naostro_05_24,A7,reseni,1,Nerespektující komunikace
exp672,k1_naostro_05_24,A7,reseni,2,Práce s kolektivem
exp672,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp709,k1_naostro_05_24,A7,chovani,1,Nevěnování se výuce/Nepozornost při výuce
exp709,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp709,k1_naostro_05_24,A7,chovani,3,Neverbální narušování výuky
exp709,k1_naostro_05_24,A7,reseni,1,Upozornění
exp709,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
exp709,k1_naostro_05_24,A7,reseni,3,Rozhovor
exp709,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp194,k1_naostro_05_24,A7,chovani,1,Šikana
exp194,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp194,k1_naostro_05_24,A7,reseni,2,Spolupráce s odborníky
exp194,k1_naostro_05_24,A7,dopad,1,Částečný úspěch
exp290,k1_naostro_05_24,A7,chovani,1,Problémy s docházkou
exp290,k1_naostro_05_24,A7,chovani,2,Neplnění školních povinností/nepřipravenost na výuku
exp290,k1_naostro_05_24,A7,reseni,1,Práce s kolektivem
exp290,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat696,k1_naostro_05_24,A7,chovani,1,Verbální agrese
mat696,k1_naostro_05_24,A7,chovani,2,Fyzická agrese
mat696,k1_naostro_05_24,A7,reseni,1,Fyzické zakročení
mat696,k1_naostro_05_24,A7,reseni,2,Nerespektující komunikace
mat696,k1_naostro_05_24,A7,reseni,3,Upozornění
mat696,k1_naostro_05_24,A7,dopad,1,Neúspěch
mat360,k1_naostro_05_24,A7,chovani,1,Verbální narušování výuky
mat360,k1_naostro_05_24,A7,chovani,2,Neverbální narušování výuky
mat360,k1_naostro_05_24,A7,chovani,3,Verbální agrese
mat360,k1_naostro_05_24,A7,reseni,1,Přemístění žáka
mat360,k1_naostro_05_24,A7,reseni,2,Rozhovor
mat360,k1_naostro_05_24,A7,reseni,3,Spolupráce s odborníky
mat360,k1_naostro_05_24,A7,dopad,1,Neúspěch
exp525,k1_naostro_05_24,A7,chovani,1,Diagnóza
exp525,k1_naostro_05_24,A7,chovani,2,Verbální narušování výuky
exp525,k1_naostro_05_24,A7,chovani,3,Neverbální narušování výuky
exp525,k1_naostro_05_24,A7,reseni,1,Rozhovor
exp525,k1_naostro_05_24,A7,reseni,2,Přemístění žáka
exp525,k1_naostro_05_24,A7,reseni,3,Dohoda
exp525,k1_naostro_05_24,A7,reseni,4,Podpora
exp525,k1_naostro_05_24,A7,dopad,1,Dlouhodobý úspěch
mat819,k1_naostro_05_24,A7,chovani,1,Nezvládání výuky
mat819,k1_naostro_05_24,A7,chovani,2,Emoční výbuchy
